#Record,Start hour, Dem,Win,Sol,AirTemp,W6,,,
457,228,35917.14,13636.42,923.97,5.6,0.984579061,,,
458,228.5,35617.39,13556.64,983.07,5.6,0.978818773,,,
459,229,35250.57,13354.94,996.17,5.1,0.964255596,,,
460,229.5,34940.96,13153.41,1009.27,5.4,0.949704693,,,
461,230,34927.21,12914.09,865.99,4.7,0.932425271,,,
462,230.5,34757.63,12674.94,724.04,4.9,0.915158123,,,
463,231,35249.82,12451.14,495.37,4,0.898999278,,,
464,231.5,35991.53,12227.49,266.73,4.4,0.882851264,,,
465,232,37898.96,11886.38,140.58,3,0.858222383,,,
466,232.5,40667.38,11545.42,15.77,3.5,0.833604332,,,
467,233,42418.02,11261.89,0,2.5,0.813132852,,,
468,233.5,42840.2,10978.49,0,2.9,0.792670758,,,
469,234,42608.5,10852.12,0,2.2,0.78354657,,,
470,234.5,41781.12,10725.89,0,2.4,0.774432491,,,
471,235,40326.48,10674.77,0,1.7,0.770741516,,,
472,235.5,38562.16,10623.8,0,2.2,0.767061372,,,
473,236,37336.32,10610.32,0,1.8,0.766088087,,,
474,236.5,36190.36,10596.97,0,1.4,0.765124188,,,
475,237,34956.62,10669.8,0,1.6,0.770382671,,,
476,237.5,33481.25,10742.77,0,1.6,0.775651264,,,
477,238,32245.53,10844.36,0,1.4,0.782986282,,,
478,238.5,31284.97,10946.1,0,1.3,0.79033213,,,
479,239,29623.18,11063.18,0,1,0.79878556,,,
480,239.5,28503.83,11180.4,0,1.4,0.807249097,,,
481,240,28210.96,11186.83,0,2.8,0.807713357,,,
482,240.5,28293.85,11286.34,0,2.4,0.814898195,,,
483,241,27719.89,11345.87,0,2.9,0.81919639,,,
484,241.5,26686.33,11405.55,0,2.5,0.823505415,,,
485,242,25888.49,11385.41,0,2.8,0.822051264,,,
486,242.5,25661.69,11365.42,0,2.9,0.820607942,,,
487,243,25027.56,11374.06,0,3.2,0.821231769,,,
488,243.5,24315.51,11382.83,0,3,0.821864982,,,
489,244,23817.49,11130.36,0,3,0.803636101,,,
490,244.5,23573.92,10878.03,0,3.2,0.785417329,,,
491,245,23487.16,10811.43,0,3.2,0.780608664,,,
492,245.5,23714.05,10744.98,0,3.1,0.77581083,,,
493,246,24427.17,10775.75,0,3.2,0.778032491,,,
494,246.5,25072.23,10806.66,0,3.3,0.78026426,,,
495,247,25985.57,10768.83,0,3.3,0.777532852,,,
496,247.5,26703.63,10731.15,22.31,3.3,0.774812274,,,
497,248,27957.24,10580.49,44.61,3.8,0.763934296,,,
498,248.5,29829.26,10429.97,66.91,3.6,0.753066426,,,
499,249,31631.26,10425.35,251.89,4.8,0.752732852,,,
500,249.5,33082.15,10420.85,436.86,4.3,0.752407942,,,
501,250,34362.41,10487.02,637.55,5.9,0.75718556,,,
502,250.5,35101.2,10553.33,839.53,5.3,0.761973285,,,
503,251,35466.19,10763.31,931.32,6.7,0.777134296,,,
504,251.5,35939.67,10973.41,1023.09,6.4,0.792303971,,,
505,252,36573.92,10977.63,1012.55,7.1,0.792608664,,,
506,252.5,37008.94,10981.98,1003.33,7,0.792922744,,,
507,253,37126.37,11110.08,898.37,7.1,0.802171841,,,
508,253.5,37181.66,11238.32,793.41,6.9,0.811431047,,,
509,254,37315.86,11331.02,596.67,7,0.818124188,,,
510,254.5,37394.83,11423.86,399.95,6.9,0.824827437,,,
511,255,37992.59,11237.81,262.25,7.2,0.811394224,,,
512,255.5,39065.76,11051.92,124.56,7,0.797972563,,,
513,256,40877.68,11069.41,66.87,7.2,0.799235379,,,
514,256.5,42889.83,11087.03,9.18,7.3,0.800507581,,,
515,257,43782.51,11166.45,0,6.7,0.806241877,,,
516,257.5,43478.8,11246.01,0,6.8,0.811986282,,,
517,258,42881.16,11232.53,0,6.3,0.811012996,,,
518,258.5,41824.89,11219.18,0,6.3,0.810049097,,,
519,259,40650.25,11137.12,0,6.6,0.804124188,,,
520,259.5,39439.11,11055.21,0,6.3,0.798210108,,,
521,260,38363.1,10982.01,0,6.7,0.79292491,,,
522,260.5,36674.57,10908.94,0,6.8,0.787649097,,,
523,261,35209.93,10888.83,0,6.8,0.786197112,,,
524,261.5,33365.55,10868.85,0,6.7,0.784754513,,,
525,262,31716.46,10881.91,0,7.2,0.785697473,,,
526,262.5,29840.51,10895.11,0,7.2,0.786650542,,,
527,263,27621.31,10985.58,0,6.9,0.793182671,,,
528,263.5,26380.54,11076.19,0,7,0.79972491,,,
529,264,26287.87,11204.26,0,7.4,0.808971841,,,
530,264.5,26596.64,10748.58,0,7.2,0.776070758,,,
531,265,26501.01,11093.38,0,7.6,0.800966065,,,
532,265.5,25890.51,11438.32,0,7.7,0.82587148,,,
533,266,25464.45,11632.71,0,7.8,0.839906859,,,
534,266.5,25292.87,11827.25,0,7.8,0.853953069,,,
535,267,24835.24,12021.64,0,8.5,0.867988448,,,
536,267.5,24439.76,12216.17,0,8,0.882033935,,,
537,268,24128.11,12578.6,0,8.1,0.908202166,,,
538,268.5,24245.53,12941.2,0,8.6,0.934382671,,,
539,269,25073.12,12772.89,0,9,0.922230325,,,
540,269.5,26505.35,12604.74,0,8.3,0.910089531,,,
541,270,28402.16,12487.3,0,9.4,0.901610108,,,
542,270.5,32539,12370.02,0,9.2,0.893142238,,,
543,271,37419.56,12310.08,0,9.9,0.88881444,,,
544,271.5,40440.85,12250.29,10.48,9.6,0.884497473,,,
545,272,40734.86,12371.67,19.64,10.1,0.893261372,,,
546,272.5,40588.94,12493.21,30.11,9.9,0.902036823,,,
547,273,41312.02,12417.79,106.05,10.4,0.896591336,,,
548,273.5,41876.29,12342.53,183.28,10.1,0.891157401,,,
549,274,42023.33,12194.15,256.59,10.5,0.880444043,,,
550,274.5,42222.64,12045.93,331.19,10.6,0.869742238,,,
551,275,42465.36,11939.57,386.15,10.3,0.862062816,,,
552,275.5,42531.52,11833.36,441.11,10.1,0.854394224,,,
553,276,42755.5,11616.46,442.4,10.7,0.838733574,,,
554,276.5,42688.49,11399.71,442.38,10.6,0.823083755,,,
555,277,42648.12,10957.31,379.54,10.5,0.791141516,,,
556,277.5,42644.25,10515.05,316.71,10.8,0.759209386,,,
557,278,42738.03,9900.24,260.42,8.7,0.714818773,,,
558,278.5,42637.49,9285.55,204.14,9.7,0.670436823,,,
559,279,42807.21,8681.83,147.87,7.8,0.626846931,,,
560,279.5,44084.66,8078.22,91.59,8.2,0.583264982,,,
561,280,46198.57,7582.86,49.72,7.2,0.547498917,,,
562,280.5,48534.42,7087.61,7.85,7.5,0.511740794,,,
563,281,49085.89,6753.66,0,6.4,0.487628881,,,
564,281.5,48868.97,6419.8,0,6.7,0.463523466,,,
565,282,48455.75,6614.22,0,6,0.477561011,,,
566,282.5,47629.23,6808.71,0,6.1,0.49160361,,,
567,283,46298.65,6954.48,0,6.2,0.50212852,,,
568,283.5,44757.97,7100.33,0,5.9,0.512659206,,,
569,284,43183.74,7175.34,0,6.3,0.51807509,,,
570,284.5,41465.5,7250.46,0,6.3,0.523498917,,,
571,285,39229.38,7305.57,0,6.4,0.527477978,,,
572,285.5,36851.22,7360.79,0,6.3,0.531464982,,,
573,286,34731.49,7354.02,0,6.6,0.530976173,,,
574,286.5,32652.19,7347.34,0,6.5,0.530493863,,,
575,287,30288.8,7362.68,0,7.3,0.531601444,,,
576,287.5,28825.99,7378.1,0,6.8,0.532714801,,,
577,288,28748.12,7435.42,0,6.8,0.53685343,,,
578,288.5,29001.67,7426.53,0,7,0.536211552,,,
579,289,28725.52,7342.4,0,6.3,0.530137184,,,
580,289.5,28126.81,7258.37,0,6.6,0.524070036,,,
581,290,27737.22,7130.03,0,6.3,0.51480361,,,
582,290.5,27609.03,7001.8,0,6.4,0.505545126,,,
583,291,27153.35,7008.3,0,6.5,0.50601444,,,
584,291.5,26669.06,7014.88,0,6.3,0.506489531,,,
585,292,26257.76,6994.85,0,6.2,0.505043321,,,
586,292.5,26178.89,6974.92,0,6.3,0.503604332,,,
587,293,26840.83,6848.82,0,5.8,0.494499639,,,
588,293.5,28200.18,6722.8,0,6.1,0.485400722,,,
589,294,31625.14,6782.35,0,5.1,0.489700361,,,
590,294.5,35075.75,6841.97,0,5.5,0.494005054,,,
591,295,39365.83,6726.92,0,5,0.485698195,,,
592,295.5,41649.5,6611.96,9.15,4.9,0.477397834,,,
593,296,42178.31,6569.85,16.99,4,0.474357401,,,
594,296.5,41859.76,6527.82,26.13,4.6,0.471322744,,,
595,297,42269.2,6622.72,198.59,4,0.478174729,,,
596,297.5,42247.57,6717.69,371.04,3.5,0.485031769,,,
597,298,42143.08,6549.63,542.16,5.1,0.472897473,,,
598,298.5,42229.95,6381.64,713.27,4.9,0.460768231,,,
599,299,42500.31,6476.53,859.54,5,0.467619495,,,
600,299.5,42742.06,6571.51,1005.81,5.1,0.474477256,,,
601,300,43133.76,6852,919.55,3,0.494729242,,,
602,300.5,43219.65,7132.58,834.62,4.4,0.514987726,,,
603,301,43145.74,7386.54,847.64,2.7,0.533324188,,,
604,301.5,43101.42,7640.59,861.97,2.5,0.551667148,,,
605,302,43011.72,7759.76,690.85,3.5,0.56027148,,,
606,302.5,42809.57,7879.02,521.06,2.9,0.56888231,,,
607,303,42883.62,7841.31,412.65,2.4,0.566159567,,,
608,303.5,43880.03,7803.69,305.56,3,0.563443321,,,
609,304,45599.51,7777.03,164.52,2.7,0.561518412,,,
610,304.5,47876.36,7750.47,23.5,2.4,0.559600722,,,
611,305,48371.65,7763.57,0,2,0.56054657,,,
612,305.5,48025.48,7776.78,0,2.7,0.561500361,,,
613,306,47894.36,7763.38,0,1.5,0.560532852,,,
614,306.5,47736.6,7750.07,0,1.4,0.559571841,,,
615,307,46881.4,7661.56,0,1.5,0.553181227,,,
616,307.5,45539.87,7573.14,0,1.4,0.546797112,,,
617,308,44243.71,7458.11,0,1.4,0.538491697,,,
618,308.5,42495.73,7343.19,0,1.3,0.530194224,,,
619,309,40604.71,7316.54,0,1.3,0.528270036,,,
620,309.5,38268.78,7289.98,0,1.8,0.526352347,,,
621,310,36314.61,7294.26,0,0.7,0.526661372,,,
622,310.5,34271.65,7298.63,0,1.4,0.526976895,,,
623,311,31860.72,7320.58,0,0.6,0.528561733,,,
624,311.5,30319.87,7342.62,0,0.7,0.530153069,,,
625,312,30001.28,8363.01,0,-1.3,0.603827437,,,
626,312.5,30227.24,8380.63,0,-1.2,0.605099639,,,
627,313,29951.07,8270.02,0,-1.6,0.597113357,,,
628,313.5,29275.37,8159.52,0,-1.4,0.589135018,,,
629,314,28839.38,8135.07,0,-1.6,0.587369675,,,
630,314.5,28850.28,8110.72,0,-1.7,0.585611552,,,
631,315,28428.11,7907.36,0,-0.9,0.57092852,,,
632,315.5,27827.37,7704.1,0,-1.3,0.556252708,,,
633,316,27513.71,7657.58,0,-1.1,0.552893863,,,
634,316.5,27619.31,7611.14,0,-0.8,0.549540794,,,
635,317,28098.8,7595.53,0,-1.3,0.548413718,,,
636,317.5,29412.88,7580.03,0,-1.2,0.547294585,,,
637,318,32641.79,7582.09,0,-1.6,0.547443321,,,
638,318.5,36231.78,7584.25,0,-1.5,0.547599278,,,
639,319,40813.23,7749.74,0,-1.8,0.559548014,,,
640,319.5,43117.8,7915.33,22.17,-1.8,0.571503971,,,
641,320,43737.41,8016.77,43.03,-1.7,0.578828159,,,
642,320.5,43512.56,8118.31,65.19,-2,0.586159567,,,
643,321,44103.56,8241.82,289.45,-1.3,0.595077256,,,
644,321.5,44060.22,8365.44,514.99,-1.6,0.604002888,,,
645,322,43626.22,8460.24,779.62,-0.2,0.610847653,,,
646,322.5,43162.63,8555.14,1044.23,-0.9,0.617699639,,,
647,323,42955.53,8658.76,1233.21,1,0.625181227,,,
648,323.5,42794.79,8762.5,1422.17,0.5,0.63267148,,,
649,324,42963.56,8806.5,1393.44,1.2,0.635848375,,,
650,324.5,42924.17,8850.61,1364.7,1.3,0.639033213,,,
651,325,43045.59,8751.06,1193.9,1.8,0.631845487,,,
652,325.5,43182.79,8651.64,1021.81,1.3,0.624667148,,,
653,326,43432.46,8583.03,822.36,2.4,0.619713357,,,
654,326.5,43504.55,8514.52,622.94,2.1,0.614766787,,,
655,327,43661.48,8706.45,418.31,2.6,0.628624549,,,
656,327.5,45001.28,8898.5,212.41,2.6,0.642490975,,,
657,328,46799.83,8898.33,113.37,2.4,0.6424787,,,
658,328.5,48617.13,8898.27,13.03,2.4,0.642474368,,,
659,329,48958.56,9218.26,0,2.8,0.665578339,,,
660,329.5,48480.16,9538.35,0,2.7,0.688689531,,,
661,330,48267.15,9650.77,0,3.7,0.696806498,,,
662,330.5,47720.67,9763.31,0,3.1,0.70493213,,,
663,331,46591.15,10142.88,0,3.8,0.732337906,,,
664,331.5,45240.62,10522.56,0,3.6,0.759751625,,,
665,332,43759.87,10767.42,0,4.9,0.777431047,,,
666,332.5,41971.31,11012.42,0,4.1,0.795120578,,,
667,333,40134.4,11224.15,0,5.4,0.810407942,,,
668,333.5,37714.42,11436.02,0,5.1,0.825705415,,,
669,334,35298.38,12442.5,0,6,0.898375451,,,
670,334.5,33300.64,13449.12,0,5.6,0.971055596,,,
671,335,31069.07,13316.4,0,6.5,0.961472924,,,
672,335.5,29476.79,13183.86,0,6.3,0.951903249,,,
673,336,29093.07,11651.55,0,8.6,0.841267148,,,
674,336.5,29347.65,11611.74,0,8.1,0.83839278,,,
675,337,28994.5,11580.61,0,9.1,0.836145126,,,
676,337.5,28282.24,11549.63,0,9,0.833908303,,,
677,338,27729.8,11355.15,0,7.6,0.819866426,,,
678,338.5,27730.84,11160.83,0,8.9,0.805836101,,,
679,339,27341.18,11160.61,0,6.5,0.805820217,,,
680,339.5,26529.27,11160.54,0,7,0.805815162,,,
681,340,26093.24,11200.06,0,5.7,0.808668592,,,
682,340.5,26113.02,11239.72,0,6.2,0.81153213,,,
683,341,26690.22,10968.01,0,5.4,0.791914079,,,
684,341.5,28052.74,10696.44,0,5.8,0.772306137,,,
685,342,31416.09,10365.15,0,4.5,0.748386282,,,
686,342.5,34787.33,10034,0,4.5,0.724476534,,,
687,343,39082.04,9888.14,0,3.5,0.713945126,,,
688,343.5,41398.64,9742.4,11.71,4.2,0.703422383,,,
689,344,41975.87,10002.65,23.42,3.8,0.722212996,,,
690,344.5,41836.83,10263.02,35.13,3.2,0.741012274,,,
691,345,42345.99,10393.04,154.84,4,0.7504,,,
692,345.5,42323.36,10523.19,275.83,4.1,0.759797112,,,
693,346,42320.47,10873.9,477.48,4.6,0.785119134,,,
694,346.5,42082.77,11224.74,680.41,4.4,0.810450542,,,
695,347,42007.86,11376.81,840.4,4.7,0.821430325,,,
696,347.5,41839.22,11529.01,1001.67,5.1,0.832419495,,,
697,348,41913.28,12045.19,1092.68,4.1,0.869688809,,,
698,348.5,41690.38,12561.53,1183.69,5,0.906969675,,,
699,349,41670.72,12503.92,1114.7,3.7,0.902810108,,,
700,349.5,41443.86,12446.46,1047.02,3.6,0.898661372,,,
701,350,41456.76,12790.47,860.99,3.8,0.923499639,,,
702,350.5,41428.21,13134.65,673.68,4,0.948350181,,,
703,351,41698.62,13052.75,503.29,4,0.942436823,,,
704,351.5,42879.68,12971.02,334.21,4,0.93653574,,,
705,352,44677.38,13019.31,179.45,3.8,0.940022383,,,
706,352.5,47194.34,13067.77,26.01,3.6,0.9435213,,,
707,353,48408.96,13113.87,0,3.2,0.946849819,,,
708,353.5,48338,13160.12,0,3.4,0.95018917,,,
709,354,48030.25,13274.6,0,3.1,0.958454874,,,
710,354.5,47400.86,13389.26,0,3.3,0.966733574,,,
711,355,46251.51,13461.82,0,3.1,0.971972563,,,
712,355.5,45014.34,13534.54,0,2.9,0.977223105,,,
713,356,43649.9,13574,0,2.7,0.980072202,,,
714,356.5,41874.01,13613.63,0,2.7,0.982933574,,,
715,357,39852.45,13531.73,0,2.3,0.977020217,,,
716,357.5,37381.96,13450.01,0,2.4,0.971119856,,,
717,358,35100.9,13279.86,0,3.2,0.958834657,,,
718,358.5,33100.04,13109.89,0,3.1,0.946562455,,,
719,359,30913.68,12924.31,0,3,0.933163177,,,
720,359.5,29532.42,12738.9,0,3.3,0.919776173,,,
721,360,29064.8,11928.98,0,4.9,0.861298195,,,
722,360.5,29392.41,12112.02,0,4.3,0.874514079,,,
723,361,29148.76,11385.97,0,4.7,0.822091697,,,
724,361.5,28626.87,10660.07,0,4.8,0.769680144,,,
725,362,28229.29,10276.01,0,4.5,0.741950181,,,
726,362.5,28270.78,9892.08,0,4.8,0.714229603,,,
727,363,27958.05,9234.49,0,3.7,0.666750181,,,
728,363.5,27468.71,8577.03,0,3.8,0.619280144,,,
729,364,27209.27,8069.49,0,3.6,0.582634657,,,
730,364.5,27241.87,7562.06,0,3.5,0.545997112,,,
731,365,27887.2,7127.35,0,3.8,0.514610108,,,
732,365.5,29448.16,6692.74,0,3.7,0.483230325,,,
733,366,32648.97,6619.81,0,4.1,0.477964621,,,
734,366.5,36069.82,6546.98,0,3.9,0.472706137,,,
735,367,40573.06,6440.98,0,3.4,0.465052708,,,
736,367.5,42819.79,6335.06,20.78,3.9,0.457405054,,,
737,368,43561.85,6385.67,42.85,2.2,0.461059206,,,
738,368.5,43519.49,6436.36,63.63,2.7,0.464719134,,,
739,369,44378.96,6354.63,171.4,3,0.458818051,,,
740,369.5,44458.96,6272.97,279.16,2.7,0.452922022,,,
741,370,44364.31,6354.46,511.56,3.8,0.458805776,,,
742,370.5,44496.6,6436.03,745.23,3.4,0.464695307,,,
743,371,44449.31,6535.16,890.6,5.5,0.471852708,,,
744,371.5,44052.74,6634.37,1035.97,5,0.479015884,,,
745,372,43922.57,6691.58,1112.51,6.2,0.48314657,,,
746,372.5,43480.6,6748.88,1190.35,5.8,0.487283755,,,
747,373,43191.57,6731.11,1164.34,4.4,0.486000722,,,
748,373.5,42787.1,6713.42,1137.03,6.1,0.484723466,,,
749,374,42849.33,6633.9,969.55,3,0.478981949,,,
750,374.5,42499.13,6554.46,800.79,3.2,0.473246209,,,
751,375,42675.82,6384.52,578.82,3.1,0.460976173,,,
752,375.5,43582.67,6214.67,356.88,3,0.448712635,,,
753,376,45235.47,6132.95,198.55,2.8,0.442812274,,,
754,376.5,47632.25,6051.32,40.23,3.3,0.436918412,,,
755,377,48614.11,6082.07,0,2.3,0.439138628,,,
756,377.5,48540.18,6112.91,0,2.5,0.441365343,,,
757,378,48522.5,6137.05,0,2.1,0.443108303,,,
758,378.5,47853.59,6161.27,0,2.2,0.44485704,,,
759,379,46680.47,6141.31,0,1.7,0.443415884,,,
760,379.5,45357.36,6121.42,0,2,0.441979783,,,
761,380,43885.25,6108.07,0,0.6,0.441015884,,,
762,380.5,42124.03,6094.8,0,1,0.440057762,,,
763,381,40448.65,6041.76,0,0.3,0.436228159,,,
764,381.5,38363.77,5988.8,0,0.4,0.432404332,,,
765,382,36601.55,5931.36,0,0.3,0.42825704,,,
766,382.5,35048.5,5873.99,0,0.1,0.424114801,,,
767,383,33092.87,5809.94,0,0.7,0.419490253,,,
768,383.5,31816.09,5745.96,0,0.7,0.414870758,,,
769,384,31296.14,5737.02,0,-0.5,0.414225271,,,
770,384.5,31455.05,5706.12,0,-0.2,0.411994224,,,
771,385,30967.66,5659.72,0,-0.7,0.408644043,,,
772,385.5,30173.39,5613.38,0,-0.5,0.405298195,,,
773,386,29633.69,5542.72,0,-0.4,0.40019639,,,
774,386.5,29545.92,5472.13,0,-0.6,0.395099639,,,
775,387,28837.49,5425.73,0,-0.4,0.391749458,,,
776,387.5,28084.66,5379.39,0,-0.4,0.38840361,,,
777,388,27697.9,5335.19,0,-0.3,0.385212274,,,
778,388.5,27489.74,5291.07,0,-0.5,0.382026715,,,
779,389,27569.71,5266.72,0,0.1,0.380268592,,,
780,389.5,27832.24,5242.43,0,-0.1,0.378514801,,,
781,390,29116.04,5301.85,0,0.5,0.382805054,,,
782,390.5,30434.39,5361.34,0,0.4,0.387100361,,,
783,391,32219.48,5193.7,0,0.2,0.37499639,,,
784,391.5,33656.25,5026.13,25.92,0.2,0.362897473,,,
785,392,35568.64,4979.74,53.13,0.1,0.359548014,,,
786,392.5,37453.41,4933.42,79.05,0,0.35620361,,,
787,393,39209.9,4946.55,225.47,0.6,0.357151625,,,
788,393.5,40065.49,4959.74,370.59,0.3,0.358103971,,,
789,394,40623.08,4946.42,544.2,1.7,0.357142238,,,
790,394.5,40834.31,4933.16,719.09,1,0.356184838,,,
791,395,40758.4,4884.58,896.55,2.1,0.352677256,,,
792,395.5,40471.32,4836.05,1074.01,2.1,0.349173285,,,
793,396,40248.38,4752.2,1154.28,3.3,0.343119134,,,
794,396.5,39962.28,4668.41,1234.55,2.7,0.337069314,,,
795,397,39512.38,4586.77,1186.57,3.7,0.331174729,,,
796,397.5,39230.23,4505.19,1139.88,3.4,0.325284477,,,
797,398,39264.83,4390.49,923.53,4.2,0.317002888,,,
798,398.5,39164.24,4275.85,708.48,3.9,0.308725632,,,
799,399,39604.41,4134.72,502.52,3.2,0.29853574,,,
800,399.5,40165.95,3993.63,295.28,3.7,0.288348736,,,
801,400,41375.82,3889.97,161.88,2.2,0.28086426,,,
802,400.5,44158.62,3786.36,28.49,2.8,0.273383394,,,
803,401,46352.32,3706.94,0,2,0.267649097,,,
804,401.5,46499.43,3627.58,0,2,0.261919134,,,
805,402,46037.69,3493.08,0,1.4,0.252207942,,,
806,402.5,45249.32,3358.62,0,2,0.242499639,,,
807,403,43738.61,3232.94,0,1,0.233425271,,,
808,403.5,42066.07,3107.31,0,1.1,0.224354513,,,
809,404,40900.73,3021.31,0,1.1,0.218145126,,,
810,404.5,39589.35,2935.34,0,1,0.211937906,,,
811,405,38198.02,2849.34,0,1.7,0.20572852,,,
812,405.5,36782.03,2763.38,0,1.5,0.199522022,,,
813,406,35557.47,2681.79,0,1.5,0.193631047,,,
814,406.5,34381.25,2600.24,0,1.7,0.18774296,,,
815,407,32726.44,2597.99,0,1.6,0.187580505,,,
816,407.5,31641.99,2595.77,0,1.4,0.187420217,,,
817,408,31262.12,2483.34,0,1.4,0.179302527,,,
818,408.5,31430.92,2481.12,0,1.4,0.179142238,,,
819,409,30968.15,2485.48,0,1.1,0.17945704,,,
820,409.5,30086.98,2489.87,0,1.3,0.179774007,,,
821,410,29450.53,2575.76,0,-0.5,0.185975451,,,
822,410.5,29306.51,2661.67,0,0.5,0.192178339,,,
823,411,28767.75,2727.72,0,-0.9,0.196947292,,,
824,411.5,28015.84,2793.8,0,-0.7,0.201718412,,,
825,412,27484.98,2815.78,0,-1.2,0.203305415,,,
826,412.5,27099.18,2837.8,0,-0.9,0.204895307,,,
827,413,26963.04,2888.41,0,-0.8,0.208549458,,,
828,413.5,27040.06,2939.07,0,-1,0.21220722,,,
829,414,27760.49,3018.32,0,-0.8,0.217929242,,,
830,414.5,28319.08,3097.62,0,-0.7,0.223654874,,,
831,415,29187.54,3196.7,0,-0.9,0.230808664,,,
832,415.5,29842.85,3295.82,18.11,-0.9,0.237965343,,,
833,416,31440.58,3405.91,36.21,-0.8,0.245914079,,,
834,416.5,33555.43,3516.04,54.32,-0.8,0.253865704,,,
835,417,35466.99,3615.1,268.98,-0.1,0.261018051,,,
836,417.5,36881.19,3714.22,484.92,-0.8,0.268174729,,,
837,418,37972.7,3824.29,712.48,0.8,0.276122022,,,
838,418.5,38539.21,3934.41,940.02,0.6,0.284072924,,,
839,419,38969.54,4020.25,1061.51,1.6,0.290270758,,,
840,419.5,39266.64,4106.14,1184.29,1.3,0.296472202,,,
841,420,39610.13,4207.39,1273.45,2.1,0.303782671,,,
842,420.5,39674.34,4308.69,1362.6,1.8,0.311096751,,,
843,421,39482.96,4420.94,1317.29,2.8,0.319201444,,,
844,421.5,39218.55,4533.26,1271.99,2.4,0.327311191,,,
845,422,39327.17,4647.71,1081.92,3.3,0.335574729,,,
846,422.5,39427.89,4762.22,893.16,3.2,0.343842599,,,
847,423,39831.58,4850.24,646.26,2.9,0.350197834,,,
848,423.5,40640.88,4938.31,398.08,3.1,0.356556679,,,
849,424,42252.49,4993.28,221,0.8,0.360525632,,,
850,424.5,45025.64,5048.31,43.94,0.9,0.364498917,,,
851,425,47056.69,5057.03,0,1.2,0.36512852,,,
852,425.5,47069.6,5065.81,0,1.1,0.365762455,,,
853,426,46464.72,4959.99,0,1.2,0.358122022,,,
854,426.5,45460.17,4854.24,0,1.1,0.350486643,,,
855,427,44335.21,4724.2,0,1.1,0.341097473,,,
856,427.5,43127.35,4594.23,0,1.2,0.331713357,,,
857,428,42063.57,4486.23,0,0.6,0.323915523,,,
858,428.5,40519.18,4378.28,0,0.9,0.3161213,,,
859,429,39179.06,4272.49,0,0.6,0.308483032,,,
860,429.5,37233.99,4166.75,0,0.6,0.300848375,,,
861,430,35445.82,4049.95,0,0.3,0.292415162,,,
862,430.5,33453.36,3933.2,0,0.3,0.28398556,,,
863,431,31147.07,3812.01,0,0.1,0.275235379,,,
864,431.5,29950.03,3690.86,0,0.2,0.266488087,,,
865,432,29822.77,3362.68,0,0.7,0.24279278,,,
866,432.5,30245.21,3237.13,0,0.8,0.233727798,,,
867,433,30113.01,3109.35,0,0.5,0.224501805,,,
868,433.5,29581.13,2981.61,0,0.5,0.2152787,,,
869,434,28977.2,2840.62,0,0.2,0.205098917,,,
870,434.5,29188.44,2699.67,0,0.5,0.194922022,,,
871,435,28845.05,2556.49,0,-0.6,0.184584116,,,
872,435.5,28424.68,2413.35,0,-0.2,0.174249097,,,
873,436,28252.02,2263.57,0,-1,0.163434657,,,
874,436.5,28382.34,2113.83,0,-0.8,0.152623105,,,
875,437,29207.44,1972.87,0,-1.5,0.142445487,,,
876,437.5,30779.63,1831.94,0,-1.2,0.132270036,,,
877,438,34461.83,1651.36,0,-1.9,0.119231769,,,
878,438.5,38194.38,1470.8,0,-1.8,0.106194946,,,
879,439,42726.34,1400.32,0,-1.8,0.101106137,,,
880,439.5,45115.72,1329.85,25.81,-1.7,0.096018051,,,
881,440,45868.81,1246.16,50.34,-1.4,0.089975451,,,
882,440.5,45912.31,1162.49,76.14,-1.8,0.083934296,,,
883,441,46810.49,1083.2,269.72,-0.4,0.078209386,,,
884,441.5,46998.08,1003.94,463.28,-1.3,0.072486643,,,
885,442,46868.87,935.67,723.93,0.8,0.067557401,,,
886,442.5,46709.07,867.42,985.84,0.1,0.062629603,,,
887,443,46579.86,823.37,1157.41,2.4,0.059449097,,,
888,443.5,46421.04,779.33,1327.68,1.7,0.056269314,,,
889,444,46564.22,761.71,1344.39,3,0.054997112,,,
890,444.5,46386.65,744.09,1359.82,2.7,0.05372491,,,
891,445,46257.44,730.87,1248.81,2.6,0.052770397,,,
892,445.5,46126.25,717.66,1137.82,2.8,0.051816606,,,
893,446,46307.93,706.63,942.98,2.6,0.051020217,,,
894,446.5,46193.52,695.62,749.45,2.5,0.050225271,,,
895,447,46409.73,691.2,519.82,2.1,0.049906137,,,
896,447.5,47497.42,686.8,290.21,2.5,0.049588448,,,
897,448,48837.76,704.39,162.51,1.8,0.050858484,,,
898,448.5,50670.59,722,36.11,1.9,0.052129964,,,
899,449,51720.79,750.6,0,1.8,0.054194946,,,
900,449.5,51414.92,779.21,0,1.7,0.05626065,,,
901,450,50847.51,810.02,0,1.3,0.058485199,,,
902,450.5,50227.79,840.83,0,1.4,0.060709747,,,
903,451,49611.03,871.63,0,1.2,0.062933574,,,
904,451.5,48839.32,902.43,0,1.3,0.065157401,,,
905,452,47335.28,944.23,0,1.2,0.068175451,,,
906,452.5,45622.01,986.05,0,1.1,0.071194946,,,
907,453,43507.03,1019.04,0,0.4,0.073576895,,,
908,453.5,41139.39,1052.05,0,0.8,0.075960289,,,
909,454,39097.44,1093.85,0,-0.7,0.078978339,,,
910,454.5,36746.56,1135.66,0,0,0.081997112,,,
