wind ,Efficiency,VarOM,FixOM,CAPEX,Life,capacity,period,W1,W2,W3,W4,W5,W6
,,,,,,,4641,0.090884045,0.10739875,0.1623325,0.082543462,0.075897,0.130435379
,,,,,,,4642,0.090659341,0.10739875,0.1623325,0.082543462,0.075897,0.117997112
,,,,,,,4643,0.090434636,0.102535,0.142406667,0.086528846,0.109937,0.102222383
,,,,,,,4644,0.0942675,0.102535,0.142406667,0.086528846,0.109937,0.086448375
,,,,,,,4645,0.098100364,0.10083375,0.125155,0.098560385,0.165857,0.077954513
,,,,,,,4646,0.111100955,0.10083375,0.125155,0.098560385,0.165857,0.069156679
,,,,,,,4647,0.124101545,0.09382625,0.110366667,0.105498462,0.219156,0.064303249
,,,,,,,4648,0.1341785,0.09382625,0.110366667,0.105498462,0.219156,0.059145848
,,,,,,,4649,0.144255455,0.0835555,0.098418333,0.10797,0.247391,0.057022383
,,,,,,,4650,0.152805,0.0835555,0.098418333,0.10797,0.247391,0.054898195
,,,,,,,4651,0.161354545,0.076732,0.090405417,0.108766923,0.254816,0.053077978
,,,,,,,4652,0.170682318,0.076732,0.090405417,0.108766923,0.254816,0.05125704
,,,,,,,4653,0.180010091,0.0736735,0.085705,0.109326154,0.257637,0.049740072
,,,,,,,4654,0.189920364,0.0736735,0.085705,0.109326154,0.257637,0.047919856
,,,,,,,4655,0.199830636,0.0735475,0.082957917,0.109169615,0.258802,0.050042599
,,,,,,,4656,0.212298545,0.0735475,0.082957917,0.109169615,0.258802,0.052164621
,,,,,,,4657,0.224766455,0.0827925,0.082167,0.108687692,0.259895,0.047615162
,,,,,,,4658,0.229615136,0.0827925,0.082167,0.108687692,0.259895,0.043064982
,,,,,,,4659,0.234463818,0.09088375,0.083419167,0.106345,0.253492,0.041548014
,,,,,,,4660,0.232524773,0.09088375,0.083419167,0.106345,0.253492,0.040031047
,,,,,,,4661,0.230585727,0.09283125,0.085834083,0.103526923,0.245342,0.038818051
,,,,,,,4662,0.227155591,0.09283125,0.085834083,0.103526923,0.245342,0.037301083
,,,,,,,4663,0.223725455,0.0920725,0.08755175,0.100698462,0.238174,0.039726354
,,,,,,,4664,0.220114591,0.0920725,0.08755175,0.100698462,0.238174,0.042152347
,,,,,,,4665,0.216503727,0.09201375,0.089132167,0.097673077,0.23164,0.045487365
,,,,,,,4666,0.215933682,0.09201375,0.089132167,0.097673077,0.23164,0.048519134
,,,,,,,4667,0.215363636,0.093385,0.0909725,0.094922308,0.224596,0.052157401
,,,,,,,4668,0.215761636,0.093385,0.0909725,0.094922308,0.224596,0.055492419
,,,,,,,4669,0.216159636,0.09633625,0.093484167,0.092289231,0.217158,0.056098195
,,,,,,,4670,0.210827773,0.09633625,0.093484167,0.092289231,0.217158,0.056703971
,,,,,,,4671,0.205495909,0.1002975,0.09789375,0.085106538,0.197223,0.063677978
,,,,,,,4672,0.191093273,0.1002975,0.09789375,0.085106538,0.197223,0.070348014
,,,,,,,4673,0.176690636,0.10237125,0.10227375,0.05952,0.164444,0.079140072
,,,,,,,4674,0.185821182,0.10237125,0.10227375,0.05952,0.164444,0.087932852
,,,,,,,4675,0.194951727,0.10206875,0.11102675,0.048207692,0.127694,0.102182671
,,,,,,,4676,0.200434045,0.10206875,0.11102675,0.048207692,0.127694,0.116432491
,,,,,,,4677,0.205916364,0.1057675,0.116959833,0.035397308,0.0915608,0.12158556
,,,,,,,4678,0.212546227,0.1057675,0.116959833,0.035397308,0.0915608,0.126737906
,,,,,,,4679,0.219176091,0.1063775,0.12244225,0.024830538,0.0624512,0.128252708
,,,,,,,4680,0.222240091,0.1063775,0.12244225,0.024830538,0.0624512,0.129463538
,,,,,,,4681,0.225304091,0.1081625,0.129945417,0.019371385,0.04028,0.125823827
,,,,,,,4682,0.223660227,0.1081625,0.129945417,0.019371385,0.04028,0.121880866
,,,,,,,4683,0.222016364,0.10904275,0.126592083,0.015125692,0.018712,0.120667148
,,,,,,,4684,0.212866591,0.10904275,0.126592083,0.015125692,0.018712,0.119149458
,,,,,,,4685,0.203716818,0.10393875,0.11112375,0.011264462,0.0089056,0.117935018
,,,,,,,4686,0.1962685,0.10393875,0.11112375,0.011264462,0.0089056,0.116418051
,,,,,,,4687,0.188820182,0.10124875,0.090003333,0.007669077,0.0031328,0.11793213
,,,,,,,4688,0.180038773,0.10124875,0.090003333,0.007669077,0.0031328,0.119143682
,,,,,,,4689,0.171257364,0.10171875,0.07050125,0.005731538,0.0007152,0.115503971
,,,,,,,4690,0.159076795,0.10171875,0.07050125,0.005731538,0.0007152,0.111864982
,,,,,,,4691,0.146896227,0.10941375,0.050839417,0.005478269,0.0013328,0.105497473
,,,,,,,4692,0.142426614,0.10941375,0.050839417,0.005478269,0.0013328,0.099129964
,,,,,,,4693,0.137957,0.1180575,0.037302667,0.005584269,0.0030512,0.095794224
,,,,,,,4694,0.135826705,0.1180575,0.037302667,0.005584269,0.0030512,0.092155235
,,,,,,,4695,0.133696409,0.13401875,0.02702475,0.008916077,0.006964,0.093670036
,,,,,,,4696,0.128786955,0.13401875,0.02702475,0.008916077,0.006964,0.095184116
,,,,,,,4697,0.1238775,0.14388,0.021091667,0.012159692,0.0088152,0.095183394
,,,,,,,4698,0.119059977,0.14388,0.021091667,0.012159692,0.0088152,0.0948787
,,,,,,,4699,0.114242455,0.1474775,0.017557083,0.016495846,0.01094,0.093362455
,,,,,,,4700,0.109869182,0.1474775,0.017557083,0.016495846,0.01094,0.091542238
,,,,,,,4701,0.105495909,0.15161375,0.015489833,0.020228692,0.0135944,0.09032852
,,,,,,,4702,0.100090818,0.15161375,0.015489833,0.020228692,0.0135944,0.089114801
,,,,,,,4703,0.094685727,0.15773375,0.01432025,0.024813269,0.016652,0.097298195
,,,,,,,4704,0.088036864,0.15773375,0.01432025,0.024813269,0.016652,0.105177617
,,,,,,,4705,0.081388,0.16395125,0.013794167,0.030286577,0.0221312,0.100326354
,,,,,,,4706,0.076165591,0.16395125,0.013794167,0.030286577,0.0221312,0.095172563
,,,,,,,4707,0.070943182,0.154395,0.01204225,0.030619462,0.0227192,0.091837545
,,,,,,,4708,0.067415636,0.154395,0.01204225,0.030619462,0.0227192,0.088502527
,,,,,,,4709,0.063888091,0.1279675,0.010700583,0.023954692,0.0163584,0.083045487
,,,,,,,4710,0.059408,0.1279675,0.010700583,0.023954692,0.0163584,0.077285921
,,,,,,,4711,0.054927909,0.0987675,0.009512,0.017183654,0.0119472,0.079103971
,,,,,,,4712,0.052106955,0.0987675,0.009512,0.017183654,0.0119472,0.080618051
,,,,,,,4713,0.049286,0.07474,0.008796,0.012653885,0.0077472,0.079101805
,,,,,,,4714,0.046342364,0.07474,0.008796,0.012653885,0.0077472,0.07758556
,,,,,,,4715,0.043398727,0.0543175,0.008786167,0.008801462,0.0049024,0.07667509
,,,,,,,4716,0.041121591,0.0543175,0.008786167,0.008801462,0.0049024,0.075765343
,,,,,,,4717,0.038844455,0.03792875,0.009800167,0.006183231,0.0033088,0.070006498
,,,,,,,4718,0.037188227,0.03792875,0.009800167,0.006183231,0.0033088,0.063944404
,,,,,,,4719,0.035532,0.026918,0.010548333,0.004166154,0.0022144,0.063943682
,,,,,,,4720,0.033372777,0.026918,0.010548333,0.004166154,0.0022144,0.06394296
,,,,,,,4721,0.031213555,0.019362,0.009034417,0.002410769,0.00096,0.06727509
,,,,,,,4722,0.027266823,0.019362,0.009034417,0.002410769,0.00096,0.070607942
,,,,,,,4723,0.023320091,0.0137565,0.006268167,0.001832923,0,0.080910469
,,,,,,,4724,0.024304545,0.0137565,0.006268167,0.001832923,0,0.091212274
,,,,,,,4725,0.025289,0.0103045,0.00458875,0.001631077,0,0.103938628
,,,,,,,4726,0.026644527,0.0103045,0.00458875,0.001631077,0,0.11666426
,,,,,,,4727,0.028000055,0.0087115,0.003964667,0.002061538,0,0.131207942
,,,,,,,4728,0.029771273,0.0087115,0.003964667,0.002061538,0,0.145750903
,,,,,,,4729,0.031542491,0.007456,0.003728083,0.002884615,0.0006,0.154233213
,,,,,,,4730,0.033680018,0.007456,0.003728083,0.002884615,0.0006,0.162716245
,,,,,,,4731,0.035817545,0.006161,0.003627,0.004004308,0.00184,0.169986282
,,,,,,,4732,0.035567827,0.006161,0.003627,0.004004308,0.00184,0.176953069
,,,,,,,4733,0.035318109,0.004852,0.001248,0.005580923,0.0039872,0.180889531
,,,,,,,4734,0.034606582,0.004852,0.001248,0.005580923,0.0039872,0.184523466
,,,,,,,4735,0.033895055,0.003329,0.00036275,0.006100308,0.0062976,0.183309025
,,,,,,,4736,0.032222727,0.003329,0.00036275,0.006100308,0.0062976,0.181792058
,,,,,,,4737,0.0305504,0.00205,1.38E-05,0.006837231,0.0102976,0.169670758
,,,,,,,4738,0.028453582,0.00205,1.38E-05,0.006837231,0.0102976,0.157246209
,,,,,,,4739,0.026356764,0.00085,0,0.007375385,0.0144928,0.14361083
,,,,,,,4740,0.026381909,0.00085,0,0.009381154,0.0144928,0.129672202
,,,,,,,4741,0.026407055,0,0,0.009381154,0.022408,0.122702527
,,,,,,,4742,0.029059659,0,0,0.011193769,0.022408,0.115429603
,,,,,,,4743,0.031712264,0,0,0.011193769,0.026224,0.114216606
,,,,,,,4744,0.033137432,0,0,0.010136885,0.026224,0.112700361
,,,,,,,4745,0.0345626,0,0,0.010136885,0.022744,0.111789892
,,,,,,,4746,0.035447582,0,0,0.007567442,0.022744,0.110879422
,,,,,,,4747,0.036332564,0,0,0.007567442,0.0178336,0.111787004
,,,,,,,4748,0.037400959,0,0.000157333,0.006399885,0.0178336,0.112694585
,,,,,,,4749,0.038469355,0,0.000157333,0.005330962,0.0160288,0.11299639
,,,,,,,4750,0.040103609,0,0.00047,0.005330962,0.0160288,0.112994946
,,,,,,,4751,0.041737864,0,0.00047,0.004593538,0.0158936,0.115416606
,,,,,,,4752,0.043582341,0,0.001675,0.004593538,0.0158936,0.117838989
,,,,,,,4753,0.045426818,0,0.001675,0.004250538,0.0167864,0.114505415
,,,,,,,4754,0.046038773,0,0.003541458,0.004250538,0.0167864,0.110868592
,,,,,,,4755,0.046650727,0,0.003541458,0.004490577,0.0192392,0.112381949
,,,,,,,4756,0.04614875,0,0.004972708,0.004490577,0.0192392,0.113895307
,,,,,,,4757,0.045646773,0,0.004972708,0.005946308,0.027026,0.112984838
,,,,,,,4758,0.044940886,0,0.00618175,0.005946308,0.027026,0.111771841
,,,,,,,4759,0.044235,0,0.00618175,0.007626731,0.036242,0.122372563
,,,,,,,4760,0.044163932,0,0.007627583,0.007626731,0.036242,0.132972563
,,,,,,,4761,0.044092864,0,0.007627583,0.009146808,0.044942,0.142663538
,,,,,,,4762,0.043993273,0,0.009392958,0.009146808,0.044942,0.152051264
,,,,,,,4763,0.043893682,0,0.009392958,0.010691923,0.054025,0.160833213
,,,,,,,4764,0.043773659,0,0.011290083,0.010691923,0.054025,0.169311913
,,,,,,,4765,0.043653636,0,0.011290083,0.012983769,0.064091,0.165978339
,,,,,,,4766,0.041483205,0,0.012309833,0.012983769,0.064091,0.162341516
,,,,,,,4767,0.039312773,0,0.012309833,0.014241538,0.070209,0.169911191
,,,,,,,4768,0.034792586,0,0.010998583,0.014241538,0.070209,0.177178339
,,,,,,,4769,0.0302724,0,0.010998583,0.014735769,0.071847,0.186564621
,,,,,,,4770,0.027335909,0,0.007486625,0.014735769,0.071847,0.195951625
,,,,,,,4771,0.024399418,0,0.007486625,0.015087615,0.072435,0.220480144
,,,,,,,4772,0.023764959,0,0.003767,0.015087615,0.072435,0.244706137
,,,,,,,4773,0.0231305,0,0.003767,0.015568615,0.073009,0.275896751
,,,,,,,4774,0.023985345,0,0.001830083,0.015568615,0.073009,0.307086643
,,,,,,,4775,0.024840191,0,0.001830083,0.017071462,0.074871,0.334944404
,,,,,,,4776,0.025721009,0,0.001376292,0.017071462,0.074871,0.362498195
,,,,,,,4777,0.026601827,0,0.001376292,0.020016,0.076677,0.377938628
,,,,,,,4778,0.0263181,0,0.00158025,0.020016,0.076677,0.393075812
,,,,,,,4779,0.026034373,0.000606,0.00185675,0.023747269,0.083723,0.398824549
,,,,,,,4780,0.024999091,0.000606,0.00185675,0.023747269,0.083723,0.404270758
,,,,,,,4781,0.023963809,0.002228,0.001902333,0.028102692,0.100719,0.402449097
,,,,,,,4782,0.02258025,0.002228,0.001902333,0.028102692,0.100719,0.400324188
,,,,,,,4783,0.021196691,0.003898,0.00473925,0.032097885,0.121034,0.394868592
,,,,,,,4784,0.019752523,0.003898,0.00473925,0.032097885,0.121034,0.389412996
,,,,,,,4785,0.018308355,0.006581,0.00841275,0.036824423,0.141971,0.379718412
,,,,,,,4786,0.016632373,0.006581,0.00841275,0.036824423,0.141971,0.3697213
,,,,,,,4787,0.014956391,0.009805,0.01384625,0.043217692,0.16287,0.367597834
,,,,,,,4788,0.0155091,0.009805,0.01384625,0.043217692,0.16287,0.365170397
,,,,,,,4789,0.016061809,0.013493,0.023624,0.050505385,0.185194,0.374249819
,,,,,,,4790,0.015182241,0.013493,0.023624,0.050505385,0.185194,0.383329242
,,,,,,,4791,0.014302673,0.01916,0.026964667,0.057814615,0.20171,0.391499639
,,,,,,,4792,0.012506886,0.01916,0.026964667,0.057814615,0.20171,0.399366787
,,,,,,,4793,0.0107111,0.0236105,0.019498583,0.064432692,0.214648,0.404812274
,,,,,,,4794,0.009101673,0.0236105,0.019498583,0.064432692,0.214648,0.41025704
,,,,,,,4795,0.007492245,0.0271775,0.012916333,0.071684808,0.229199,0.414188448
,,,,,,,4796,0.006619145,0.0271775,0.012916333,0.071684808,0.229199,0.418119134
,,,,,,,4797,0.005746045,0.031113,0.0092765,0.078039423,0.241731,0.425683032
,,,,,,,4798,0.005246,0.031113,0.0092765,0.078039423,0.241731,0.433246931
,,,,,,,4799,0.004745955,0.03576225,0.0076005,0.083742692,0.248891,0.439296751
,,,,,,,4800,0.004359568,0.03576225,0.0076005,0.083742692,0.248891,0.445345848
,,,,,,,4801,0.003973182,0.04220625,0.007752,0.089690385,0.254735,0.448368231
,,,,,,,4802,0.003662841,0.04220625,0.007752,0.089690385,0.254735,0.451389892
,,,,,,,4803,0.0033525,0.0459875,0.008417,0.091574615,0.254291,0.456531408
,,,,,,,4804,0.0032415,0.0459875,0.008417,0.091574615,0.254291,0.461672202
,,,,,,,4805,0.0031305,0.0475875,0.009886583,0.091553846,0.251193,0.463180505
,,,,,,,4806,0.003233773,0.0475875,0.009886583,0.091553846,0.251193,0.464688087
,,,,,,,4807,0.003337045,0.050885,0.012218917,0.0924175,0.246942,0.470434657
,,,,,,,4808,0.003554023,0.050885,0.012218917,0.0924175,0.246942,0.475877256
,,,,,,,4809,0.003771,0.05619375,0.015495,0.095305577,0.243562,0.470725632
,,,,,,,4810,0.004162591,0.05619375,0.015495,0.095305577,0.243562,0.465270758
,,,,,,,4811,0.004554182,0.0622975,0.02056875,0.099843462,0.244096,0.462843321
,,,,,,,4812,0.005175477,0.0622975,0.02056875,0.099843462,0.244096,0.460113357
,,,,,,,4813,0.005796773,0.0691775,0.0276565,0.104660385,0.24397,0.463135018
,,,,,,,4814,0.006482636,0.0691775,0.0276565,0.104660385,0.24397,0.46585343
,,,,,,,4815,0.0071685,0.07614,0.030749583,0.114873654,0.256336,0.493696029
,,,,,,,4816,0.006628295,0.07614,0.030749583,0.114873654,0.256336,0.521537906
,,,,,,,4817,0.006088091,0.08047,0.028255833,0.133166538,0.291778,0.549984116
,,,,,,,4818,0.006729932,0.08047,0.028255833,0.133166538,0.291778,0.578127076
,,,,,,,4819,0.007371773,0.08244625,0.0235375,0.158405769,0.34934,0.588108303
,,,,,,,4820,0.008507818,0.08244625,0.0235375,0.158405769,0.34934,0.598089531
,,,,,,,4821,0.009643864,0.08453375,0.020124583,0.186768077,0.41152,0.62471769
,,,,,,,4822,0.011919477,0.08453375,0.020124583,0.186768077,0.41152,0.651344404
,,,,,,,4823,0.014195091,0.086425,0.018770833,0.221919231,0.481422,0.665864982
,,,,,,,4824,0.016472295,0.086425,0.018770833,0.221919231,0.481422,0.680081588
,,,,,,,4825,0.0187495,0.09034,0.020528167,0.255393077,0.537104,0.680073646
,,,,,,,4826,0.020923809,0.09034,0.020528167,0.255393077,0.537104,0.680064982
,,,,,,,4827,0.023098118,0.0958625,0.029671167,0.273347692,0.577707,0.670069314
,,,,,,,4828,0.0249598,0.0958625,0.029671167,0.273347692,0.577707,0.659771119
,,,,,,,4829,0.026821482,0.10316375,0.032826,0.287731538,0.618895,0.650381227
,,,,,,,4830,0.028660377,0.10316375,0.032826,0.287731538,0.618895,0.640688809
,,,,,,,4831,0.030499273,0.11408125,0.037415,0.302975154,0.645851,0.62191769
,,,,,,,4832,0.031669686,0.11408125,0.037415,0.302975154,0.645851,0.602844043
,,,,,,,4833,0.0328401,0.12592,0.047418333,0.315285615,0.671174,0.573481588
,,,,,,,4834,0.03338265,0.12592,0.047418333,0.315285615,0.671174,0.544119856
,,,,,,,4835,0.0339252,0.13877375,0.056290833,0.328727846,0.696537,0.487220939
,,,,,,,4836,0.03655925,0.13877375,0.056290833,0.328727846,0.696537,0.430322744
,,,,,,,4837,0.0391933,0.15380125,0.06463375,0.340956923,0.720249,0.412160289
,,,,,,,4838,0.042160823,0.15380125,0.06463375,0.340956923,0.720249,0.393696029
,,,,,,,4839,0.045128345,0.15964875,0.070469167,0.336755538,0.698521,0.380376895
,,,,,,,4840,0.042465305,0.15964875,0.070469167,0.336755538,0.698521,0.366755235
,,,,,,,4841,0.039802264,0.1522025,0.077629583,0.306644462,0.642345,0.36705343
,,,,,,,4842,0.036055527,0.1522025,0.077629583,0.306644462,0.642345,0.367350903
,,,,,,,4843,0.032308791,0.14052875,0.079266667,0.268968615,0.581868,0.377029603
,,,,,,,4844,0.028854868,0.14052875,0.079266667,0.268968615,0.581868,0.386708303
,,,,,,,4845,0.025400945,0.1283875,0.076807083,0.233144231,0.524878,0.394570397
,,,,,,,4846,0.022912241,0.1283875,0.076807083,0.233144231,0.524878,0.402129964
,,,,,,,4847,0.020423536,0.11638125,0.077109167,0.19775,0.464325,0.40333574
,,,,,,,4848,0.018923732,0.11638125,0.077109167,0.19775,0.464325,0.404540794
,,,,,,,4849,0.017423927,0.10452125,0.078225417,0.166291538,0.406806,0.403325632
,,,,,,,4850,0.015390009,0.10452125,0.078225417,0.166291538,0.406806,0.402110469
,,,,,,,4851,0.013356091,0.09172875,0.071220417,0.150770769,0.379832,0.402407942
,,,,,,,4852,0.011553409,0.09172875,0.071220417,0.150770769,0.379832,0.402706137
,,,,,,,4853,0.009750727,0.07932875,0.058084167,0.147081154,0.37662,0.402398556
,,,,,,,4854,0.008354932,0.07932875,0.058084167,0.147081154,0.37662,0.401788448
,,,,,,,4855,0.006959136,0.06769625,0.046930417,0.150028077,0.385596,0.39906065
,,,,,,,4856,0.006578295,0.06769625,0.046930417,0.150028077,0.385596,0.396030325
,,,,,,,4857,0.006197455,0.05902875,0.0366455,0.156936923,0.404952,0.394210108
,,,,,,,4858,0.006216364,0.05902875,0.0366455,0.156936923,0.404952,0.392087365
,,,,,,,4859,0.006235273,0.05174875,0.028574917,0.16852,0.43242,0.388452708
,,,,,,,4860,0.007109041,0.05174875,0.028574917,0.16852,0.43242,0.384514801
,,,,,,,4861,0.007982809,0.047351,0.02399375,0.181913462,0.467264,0.392073646
,,,,,,,4862,0.008257695,0.047351,0.02399375,0.181913462,0.467264,0.399329242
,,,,,,,4863,0.008532582,0.0455915,0.019892167,0.195310385,0.50409,0.408097473
,,,,,,,4864,0.008737564,0.0455915,0.019892167,0.195310385,0.50409,0.416562455
,,,,,,,4865,0.008942545,0.0449225,0.015598,0.213201923,0.547967,0.439851264
,,,,,,,4866,0.008762909,0.0449225,0.015598,0.213201923,0.547967,0.463138628
,,,,,,,4867,0.008583273,0.04517625,0.012112083,0.23343,0.585336,0.483703249
,,,,,,,4868,0.008950636,0.04517625,0.012112083,0.23343,0.585336,0.503964621
,,,,,,,4869,0.009318,0.04722875,0.011272667,0.251206538,0.621187,0.531183394
,,,,,,,4870,0.010210114,0.04722875,0.011272667,0.251206538,0.621187,0.558098917
,,,,,,,4871,0.011102227,0.05072625,0.00954625,0.266761154,0.667935,0.589550903
,,,,,,,4872,0.013342545,0.05072625,0.00954625,0.266761154,0.667935,0.621002166
,,,,,,,4873,0.015582864,0.054995,0.008683083,0.282336154,0.713129,0.647612996
,,,,,,,4874,0.017651418,0.054995,0.008683083,0.282336154,0.713129,0.673920578
,,,,,,,4875,0.019719973,0.063555,0.011154,0.295968077,0.73186,0.678752347
,,,,,,,4876,0.021035164,0.063555,0.011154,0.295968077,0.73186,0.683583394
,,,,,,,4877,0.022350355,0.07571875,0.01698675,0.31147,0.736252,0.675408664
,,,,,,,4878,0.024179436,0.07571875,0.01698675,0.31147,0.736252,0.666931408
,,,,,,,4879,0.026008518,0.0908225,0.019885,0.326041538,0.739318,0.635164621
,,,,,,,4880,0.027553327,0.0908225,0.019885,0.326041538,0.739318,0.603399278
,,,,,,,4881,0.029098136,0.1074025,0.022279,0.335499615,0.740782,0.555301805
,,,,,,,4882,0.031640659,0.1074025,0.022279,0.335499615,0.740782,0.506903249
,,,,,,,4883,0.034183182,0.12543,0.02476875,0.337893077,0.735886,0.443384116
,,,,,,,4884,0.037822545,0.12543,0.02476875,0.337893077,0.735886,0.379563177
,,,,,,,4885,0.041461909,0.14542625,0.030283417,0.346294231,0.73119,0.336310469
,,,,,,,4886,0.052011091,0.14542625,0.030283417,0.346294231,0.73119,0.293058484
,,,,,,,4887,0.062560273,0.15721875,0.032196083,0.350962308,0.732721,0.267348014
,,,,,,,4888,0.067215114,0.15721875,0.032196083,0.350962308,0.732721,0.241336462
,,,,,,,4889,0.071869955,0.15536625,0.025668333,0.343878462,0.723599,0.225002166
,,,,,,,4890,0.073844409,0.15536625,0.025668333,0.343878462,0.723599,0.208366787
,,,,,,,4891,0.075818864,0.1499075,0.024794167,0.331380769,0.700446,0.190219495
,,,,,,,4892,0.077657909,0.1499075,0.024794167,0.331380769,0.700446,0.172072202
,,,,,,,4893,0.079496955,0.14382875,0.035895583,0.319710385,0.677946,0.155135018
,,,,,,,4894,0.080889909,0.14382875,0.035895583,0.319710385,0.677946,0.137896029
,,,,,,,4895,0.082282864,0.13775875,0.04832525,0.308079615,0.653916,0.12912491
,,,,,,,4896,0.082998864,0.13775875,0.04832525,0.308079615,0.653916,0.120353791
,,,,,,,4897,0.083714864,0.13207875,0.059607833,0.297163077,0.632718,0.113095307
,,,,,,,4898,0.081860545,0.13207875,0.059607833,0.297163077,0.632718,0.105836101
,,,,,,,4899,0.080006227,0.126265,0.061274167,0.288771538,0.619775,0.099787004
,,,,,,,4900,0.075117545,0.126265,0.061274167,0.288771538,0.619775,0.093436101
,,,,,,,4901,0.070228864,0.11922875,0.053780917,0.283512692,0.609254,0.086782671
,,,,,,,4902,0.065543523,0.11922875,0.053780917,0.283512692,0.609254,0.080129242
,,,,,,,4903,0.060858182,0.11437625,0.047349417,0.281551538,0.602702,0.078919134
,,,,,,,4904,0.0566545,0.11437625,0.047349417,0.281551538,0.602702,0.077708303
,,,,,,,4905,0.052450818,0.11164875,0.04071125,0.28127,0.598103,0.078010108
,,,,,,,4906,0.049856491,0.11164875,0.04071125,0.28127,0.598103,0.078008664
